Gene stable ID,Mouse gene stable ID,Mouse gene name,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000163159,ENSMUSG00000008958,Vps72,ortholog_one2one,1,VPS72
ENSG00000080293,ENSMUSG00000026387,Sctr,ortholog_one2one,1,SCTR
ENSG00000115053,ENSMUSG00000026234,Ncl,ortholog_one2one,1,NCL
ENSG00000163755,ENSMUSG00000027615,Hps3,ortholog_one2one,1,HPS3
ENSG00000171121,ENSMUSG00000091091,Kcnmb3,ortholog_one2one,1,KCNMB3
ENSG00000158258,ENSMUSG00000032452,Clstn2,ortholog_one2one,1,CLSTN2
ENSG00000170605,ENSMUSG00000058084,Olfr825,ortholog_one2many,1,OR9K2
ENSG00000170605,ENSMUSG00000059862,Olfr826,ortholog_one2many,1,OR9K2
ENSG00000162494,ENSMUSG00000028584,Lrrc38,ortholog_one2one,1,LRRC38
ENSG00000138688,ENSMUSG00000037270,4932438A13Rik,ortholog_one2one,1,KIAA1109
ENSG00000137727,ENSMUSG00000053199,Arhgap20,ortholog_one2one,1,ARHGAP20
ENSG00000128335,ENSMUSG00000091650,Apol11a,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000071716,Apol7e,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000056656,Apol8,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000050014,Apol10b,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000068252,Apol7b,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000050982,Apol10a,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000044309,Apol7c,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000057346,Apol9a,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000091694,Apol11b,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000010601,Apol7a,ortholog_many2many,0,APOL2
ENSG00000128335,ENSMUSG00000068246,Apol9b,ortholog_many2many,0,APOL2
ENSG00000010818,ENSMUSG00000015501,Hivep2,ortholog_one2one,1,HIVEP2
ENSG00000204479,ENSMUSG00000074720,AC140325.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094172,AC163611.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000025839,Pramel7,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000059218,Gm13084,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078510,Gm13101,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000079424,Gm3259,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078513,Gm13088,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000028591,Pramef12,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000050810,Oog3,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000047799,Oog4,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095475,AC133095.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000035201,B020004J07Rik,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094791,AC126035.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070619,Gm13119,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000037028,Gm12800,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066030,Oog2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000041805,Pramel1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094195,Gm6509,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046435,Gm13078,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070890,Gm12794,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073721,Pramef20,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070618,BC080695,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066027,Gm10436,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070617,Gm13089,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095503,Gm3147,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000038330,C87499,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072821,Gm6351,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096044,Gm16427,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078625,Gm12789,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094383,AC123873.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000025838,Pramel6,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046862,Pramef8,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094474,AC123873.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078512,Pramef6,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000036749,Pramel5,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070686,C87414,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073724,Pramel4,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096728,AC140325.4,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046262,C87977,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078509,Pramef17,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078511,Pramef25,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096576,Oog1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066688,Gm13083,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070616,Gm13040,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078508,Gm13128,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095505,AC164084.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000091585,AC140365.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094337,Gm3286,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000029451,Gm13103,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066031,Gm13023,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096550,Gm16367,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095763,AC124606.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095523,AC124606.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094722,AC125178.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095666,AC164084.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096756,AC165294.3,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000107392,Gm7792,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096259,Gm3106,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095074,Gm3139,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095954,Gm3183,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095996,Gm16513,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094855,AC133095.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095718,Gm6502,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000092166,Gm7942,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096230,Gm16429,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094043,Gm7971,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070677,D5Ertd577e,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000079423,Gm3286,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072813,E330014E10Rik,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072822,BC061212,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096139,Gm7978,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073497,AA792892,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095570,AC140325.3,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096680,AC164084.3,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000074011,Gm7682,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072814,Gm7982,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095728,AC125178.3,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094741,AC140325.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096236,AC165294.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094560,A430089I19Rik,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096066,Gm10424,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095076,AC125178.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094303,AC165294.1,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094836,AC123873.3,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094887,AC163611.2,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000092073,Gm6205,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096742,Gm6367,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096276,Gm2042,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095409,Gm13043,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096154,Gm13057,ortholog_many2many,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073723,Gm13102,ortholog_many2many,0,PRAMEF17
ENSG00000198948,ENSMUSG00000031647,Mfap3l,ortholog_one2one,1,MFAP3L
ENSG00000177728,ENSMUSG00000020747,Tmem94,ortholog_one2one,1,TMEM94
ENSG00000135269,ENSMUSG00000029552,Tes,ortholog_one2one,1,TES
ENSG00000169067,ENSMUSG00000055194,Actbl2,ortholog_one2one,1,ACTBL2
ENSG00000196663,ENSMUSG00000021275,Tecpr2,ortholog_one2one,1,TECPR2
ENSG00000163166,ENSMUSG00000024384,Iws1,ortholog_one2one,1,IWS1
ENSG00000266472,ENSMUSG00000054312,Mrps21,ortholog_one2one,1,MRPS21
ENSG00000163872,ENSMUSG00000041215,Yeats2,ortholog_one2one,1,YEATS2
ENSG00000153002,ENSMUSG00000011463,Cpb1,ortholog_one2one,1,CPB1
ENSG00000054983,ENSMUSG00000021003,Galc,ortholog_one2one,1,GALC
ENSG00000161904,ENSMUSG00000044857,Lemd2,ortholog_one2one,1,LEMD2
ENSG00000140538,ENSMUSG00000059146,Ntrk3,ortholog_one2one,1,NTRK3
ENSG00000100100,ENSMUSG00000034614,Pik3ip1,ortholog_one2one,1,PIK3IP1
ENSG00000179388,ENSMUSG00000033730,Egr3,ortholog_one2one,1,EGR3
ENSG00000137692,ENSMUSG00000032002,Dcun1d5,ortholog_one2one,1,DCUN1D5
ENSG00000117360,ENSMUSG00000015748,Prpf3,ortholog_one2one,1,PRPF3
ENSG00000100105,ENSMUSG00000020453,Patz1,ortholog_one2one,1,PATZ1
ENSG00000141627,ENSMUSG00000035765,Dym,ortholog_one2one,1,DYM
ENSG00000120889,ENSMUSG00000022074,Tnfrsf10b,ortholog_one2many,0,TNFRSF10B
ENSG00000136457,ENSMUSG00000039084,Chad,ortholog_one2one,1,CHAD
ENSG00000156381,ENSMUSG00000037904,Ankrd9,ortholog_one2one,1,ANKRD9
ENSG00000204852,ENSMUSG00000038593,Tctn1,ortholog_one2one,0,TCTN1
ENSG00000089116,ENSMUSG00000029595,Lhx5,ortholog_one2one,1,LHX5
ENSG00000167107,ENSMUSG00000076435,Acsf2,ortholog_one2one,1,ACSF2
ENSG00000203995,ENSMUSG00000034645,Zyg11a,ortholog_one2one,1,ZYG11A
ENSG00000100387,ENSMUSG00000022400,Rbx1,ortholog_one2one,1,RBX1
ENSG00000262484,ENSMUSG00000096257,Ccer2,ortholog_one2one,1,CCER2
ENSG00000170374,ENSMUSG00000060284,Sp7,ortholog_one2one,1,SP7
ENSG00000131050,ENSMUSG00000042459,Bpifa2,ortholog_one2one,0,BPIFA2
ENSG00000097046,ENSMUSG00000029283,Cdc7,ortholog_one2one,1,CDC7
ENSG00000230626,ENSMUSG00000035027,Map2k2,ortholog_one2many,1,AC011005.1
ENSG00000171566,ENSMUSG00000027998,Plrg1,ortholog_one2one,1,PLRG1
ENSG00000126368,ENSMUSG00000020889,Nr1d1,ortholog_one2one,1,NR1D1
ENSG00000158457,ENSMUSG00000001763,Tspan33,ortholog_one2one,1,TSPAN33
ENSG00000174718,ENSMUSG00000032712,2810474O19Rik,ortholog_one2one,0,KIAA1551
ENSG00000110717,ENSMUSG00000059734,Ndufs8,ortholog_one2one,1,NDUFS8
ENSG00000196757,ENSMUSG00000054519,Zfp867,ortholog_one2many,0,ZNF700
ENSG00000176692,ENSMUSG00000046714,Foxc2,ortholog_one2one,1,FOXC2
ENSG00000163125,ENSMUSG00000028106,Rprd2,ortholog_one2one,1,RPRD2
ENSG00000267179,ENSMUSG00000054519,Zfp867,ortholog_one2many,0,AC008770.2
ENSG00000126351,ENSMUSG00000058756,Thra,ortholog_one2one,1,THRA
ENSG00000176678,ENSMUSG00000097084,Foxl1,ortholog_one2one,1,FOXL1
ENSG00000197054,ENSMUSG00000054519,Zfp867,ortholog_one2many,0,ZNF763
ENSG00000145386,ENSMUSG00000027715,Ccna2,ortholog_one2one,1,CCNA2
ENSG00000111144,ENSMUSG00000015889,Lta4h,ortholog_one2one,1,LTA4H
ENSG00000176092,ENSMUSG00000012123,Crybg2,ortholog_one2one,1,CRYBG2
ENSG00000146433,ENSMUSG00000038141,Tmem181a,ortholog_one2one,1,TMEM181
ENSG00000111110,ENSMUSG00000034613,Ppm1h,ortholog_one2one,1,PPM1H
ENSG00000123737,ENSMUSG00000027714,Exosc9,ortholog_one2one,1,EXOSC9
ENSG00000134020,ENSMUSG00000022085,Pebp4,ortholog_one2one,0,PEBP4
ENSG00000060688,ENSMUSG00000074088,Snrnp40,ortholog_one2one,1,SNRNP40
ENSG00000121690,ENSMUSG00000027173,Depdc7,ortholog_one2one,1,DEPDC7
ENSG00000100393,ENSMUSG00000055024,Ep300,ortholog_one2one,1,EP300
ENSG00000008853,ENSMUSG00000022075,Rhobtb2,ortholog_one2one,1,RHOBTB2
ENSG00000130560,ENSMUSG00000036352,Ubac1,ortholog_one2one,1,UBAC1
ENSG00000135931,ENSMUSG00000062590,Armc9,ortholog_one2one,1,ARMC9
ENSG00000283765,ENSMUSG00000033918,Parl,ortholog_one2many,1,AC131160.1
ENSG00000180834,ENSMUSG00000041205,Map6d1,ortholog_one2one,1,MAP6D1
ENSG00000166823,ENSMUSG00000030544,Mesp1,ortholog_one2one,1,MESP1
ENSG00000185591,ENSMUSG00000001280,Sp1,ortholog_one2one,1,SP1
ENSG00000185163,ENSMUSG00000029504,Ddx51,ortholog_one2one,1,DDX51
ENSG00000125733,ENSMUSG00000019487,Trip10,ortholog_one2one,1,TRIP10
ENSG00000211809,ENSMUSG00000076861,Trav18,ortholog_one2one,1,TRAV27
ENSG00000146425,ENSMUSG00000092074,Dynlt1a,ortholog_one2many,1,DYNLT1
ENSG00000146425,ENSMUSG00000096255,Dynlt1b,ortholog_one2many,0,DYNLT1
ENSG00000146425,ENSMUSG00000000579,Dynlt1c,ortholog_one2many,0,DYNLT1
ENSG00000146425,ENSMUSG00000095677,Dynlt1f,ortholog_one2many,1,DYNLT1
ENSG00000175193,ENSMUSG00000033918,Parl,ortholog_one2many,1,PARL
ENSG00000211810,ENSMUSG00000076862,Trav19,ortholog_one2one,1,TRAV29DV5
ENSG00000211812,ENSMUSG00000076863,Trav21-dv12,ortholog_one2one,1,TRAV26-2
ENSG00000211813,ENSMUSG00000076864,Trdv1,ortholog_one2one,1,TRAV34
ENSG00000177303,ENSMUSG00000034471,Caskin2,ortholog_one2one,1,CASKIN2
ENSG00000211816,ENSMUSG00000076866,Trdv2-2,ortholog_many2many,1,TRAV38-1
ENSG00000211816,ENSMUSG00000076865,Trdv2-1,ortholog_many2many,1,TRAV38-1
ENSG00000211817,ENSMUSG00000076866,Trdv2-2,ortholog_many2many,1,TRAV38-2DV8
ENSG00000211817,ENSMUSG00000076865,Trdv2-1,ortholog_many2many,1,TRAV38-2DV8
ENSG00000211818,ENSMUSG00000106289,Trav23,ortholog_one2one,1,TRAV39
ENSG00000143374,ENSMUSG00000028107,Tars2,ortholog_one2one,1,TARS2
ENSG00000138641,ENSMUSG00000029804,Herc3,ortholog_one2one,1,HERC3
ENSG00000203780,ENSMUSG00000053111,Fank1,ortholog_one2one,1,FANK1
ENSG00000008838,ENSMUSG00000017210,Med24,ortholog_one2one,1,MED24
ENSG00000142973,ENSMUSG00000028713,Cyp4b1,ortholog_one2one,1,CYP4B1
ENSG00000090621,ENSMUSG00000011257,Pabpc4,ortholog_one2one,1,PABPC4
ENSG00000226742,ENSMUSG00000078963,Hsbp1l1,ortholog_one2one,1,HSBP1L1
ENSG00000116726,ENSMUSG00000074720,AC140325.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094172,AC163611.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000025839,Pramel7,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000059218,Gm13084,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078510,Gm13101,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000079424,Gm3259,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078513,Gm13088,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000028591,Pramef12,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000050810,Oog3,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000047799,Oog4,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095475,AC133095.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000035201,B020004J07Rik,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094791,AC126035.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070619,Gm13119,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000037028,Gm12800,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000066030,Oog2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000041805,Pramel1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094195,Gm6509,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000046435,Gm13078,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070890,Gm12794,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000073721,Pramef20,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070618,BC080695,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000066027,Gm10436,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070617,Gm13089,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095503,Gm3147,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000038330,C87499,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000072821,Gm6351,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096044,Gm16427,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078625,Gm12789,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094383,AC123873.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000025838,Pramel6,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000046862,Pramef8,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094474,AC123873.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078512,Pramef6,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000036749,Pramel5,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070686,C87414,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000073724,Pramel4,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096728,AC140325.4,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000046262,C87977,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078509,Pramef17,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078511,Pramef25,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096576,Oog1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000066688,Gm13083,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070616,Gm13040,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000078508,Gm13128,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095505,AC164084.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000091585,AC140365.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094337,Gm3286,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000029451,Gm13103,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000066031,Gm13023,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096550,Gm16367,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095763,AC124606.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095523,AC124606.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094722,AC125178.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095666,AC164084.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096756,AC165294.3,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000107392,Gm7792,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096259,Gm3106,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095074,Gm3139,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095954,Gm3183,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095996,Gm16513,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094855,AC133095.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095718,Gm6502,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000092166,Gm7942,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096230,Gm16429,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094043,Gm7971,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000070677,D5Ertd577e,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000079423,Gm3286,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000072813,E330014E10Rik,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000072822,BC061212,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096139,Gm7978,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000073497,AA792892,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095570,AC140325.3,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096680,AC164084.3,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000074011,Gm7682,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000072814,Gm7982,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095728,AC125178.3,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094741,AC140325.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096236,AC165294.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094560,A430089I19Rik,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096066,Gm10424,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095076,AC125178.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094303,AC165294.1,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094836,AC123873.3,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000094887,AC163611.2,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000092073,Gm6205,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096742,Gm6367,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096276,Gm2042,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000095409,Gm13043,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000096154,Gm13057,ortholog_many2many,0,PRAMEF12
ENSG00000116726,ENSMUSG00000073723,Gm13102,ortholog_many2many,0,PRAMEF12
ENSG00000026652,ENSMUSG00000023827,Agpat4,ortholog_one2one,1,AGPAT4
ENSG00000141759,ENSMUSG00000057130,Txnl4a,ortholog_one2one,1,TXNL4A
ENSG00000116721,ENSMUSG00000074720,AC140325.1,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000094172,AC163611.1,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000025839,Pramel7,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000059218,Gm13084,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000078510,Gm13101,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000079424,Gm3259,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000078513,Gm13088,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000028591,Pramef12,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000050810,Oog3,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000047799,Oog4,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000095475,AC133095.2,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000035201,B020004J07Rik,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000094791,AC126035.1,ortholog_many2many,0,PRAMEF1
ENSG00000116721,ENSMUSG00000070619,Gm13119,ortholog_many2many,0,PRAMEF1
